ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,meanG,logStdG,meanC,logStdC
1,0,NaN,.0000000,4302,1,Inf,-.18296567E+16,-193.58146,-.37100580E+17,-241.26965
1,0,NaN,.0000000,4303,1,Inf,-.21825041E+16,-284.54492,-.44255384E+17,-271.41205
1,0,NaN,.0000000,4304,2,Inf,-.23104066E+16,-251.64614,-.46848870E+17,-2.7082815
1,0,NaN,.0000000,4305,1,Inf,-.22221931E+16,-229.19320,-.45060008E+17,-79.394444
1,0,NaN,.0000000,4306,2,Inf,-.23189121E+16,-161.59105,-.47021304E+17,-33.847320
1,0,NaN,.0000000,4307,2,Inf,-.25433671E+16,-164.30915,-.51572672E+17,-175.17292
1,0,NaN,.0000000,4308,2,Inf,-.24393766E+16,-290.06571,-.49463869E+17,-434.97683
1,0,NaN,.0000000,4309,1,Inf,-.26322644E+16,-265.09561,-.53375145E+17,-126.29597
1,0,NaN,.48611756E-01,4310,3,Inf,-.28411380E+16,-258.15688,-.57610589E+17,286.34388
1,0,NaN,.0000000,4311,2,Inf,-.28235832E+16,-270.10703,-.57254548E+17,-129.25011
1,0,NaN,.0000000,4312,1,Inf,-.33036427E+16,-48.891571,-.66988888E+17,-177.40105
1,0,NaN,.0000000,4313,1,Inf,-.32304788E+16,-91.720243,-.65505337E+17,315.43373
1,0,NaN,.0000000,4314,1,Inf,-.34445627E+16,12.794746,-.69846240E+17,213.19092
1,0,NaN,.0000000,4315,4,Inf,-.36982062E+16,5.0130585,-.74989486E+17,232.55210
1,0,NaN,.0000000,4316,1,Inf,-.40761817E+16,-22.215766,-.82653733E+17,-107.36799
1,0,NaN,.0000000,4317,2,Inf,-.39695847E+16,10.398300,-.80492104E+17,300.73892
1,0,NaN,.91107794E-01,4318,2,Inf,-.39139833E+16,-23.713388,-.79364733E+17,560.75107
1,0,NaN,.0000000,4319,1,Inf,-.39661096E+16,-128.75785,-.80421845E+17,138.04096
1,0,NaN,.0000000,4320,3,Inf,-.39057606E+16,-83.830341,-.79198177E+17,113.42594
1,0,NaN,.0000000,4321,1,Inf,-.38952478E+16,-9.9902581,-.78984888E+17,219.19434
1,0,NaN,.0000000,4322,1,Inf,-.37952915E+16,-21.913520,-.76958101E+17,552.74803
1,0,NaN,.0000000,4323,2,Inf,-.39447166E+16,6.0838232,-.79988099E+17,582.99714
1,0,NaN,.0000000,4324,4,Inf,-.35829449E+16,1.7275840,-.72652459E+17,595.49380
1,0,NaN,.0000000,4325,1,Inf,-.34958111E+16,-92.409950,-.70885586E+17,244.75791
1,0,NaN,.0000000,4326,2,Inf,-.36807008E+16,-92.776188,-.74634643E+17,53.131405
1,0,NaN,.72495871E-01,4327,3,Inf,-.37007486E+16,-70.243078,-.75041061E+17,-548.16350
1,0,NaN,.0000000,4328,1,Inf,-.36724588E+16,-112.66911,-.74467402E+17,-395.16094
1,0,NaN,.0000000,4329,1,Inf,-.35659743E+16,-282.44391,-.72308309E+17,-361.40985
1,0,NaN,.0000000,4330,1,Inf,-.34703559E+16,-246.01815,-.70369530E+17,-402.90531
1,0,NaN,.0000000,4331,3,Inf,-.32748363E+16,-270.84317,-.66405001E+17,-277.45575
1,0,NaN,.0000000,4332,3,Inf,-.36393499E+16,-142.44274,-.73796271E+17,-247.91349
1,0,NaN,.0000000,4333,2,Inf,-.34400798E+16,-153.51218,-.69755706E+17,150.18369
1,0,NaN,.0000000,4334,1,Inf,-.34449463E+16,-183.69294,-.69854414E+17,-566.07835
1,0,NaN,.0000000,4335,1,Inf,-.35982997E+16,-139.34966,-.72964228E+17,-117.14865
1,0,NaN,.50233735E-01,4336,1,Inf,-.37662154E+16,-75.276839,-.76369203E+17,-83.873562
1,0,NaN,.0000000,4337,2,Inf,-.44520149E+16,-108.37560,-.90275447E+17,-287.21984
1,0,NaN,.0000000,4338,1,Inf,-.47340669E+16,-164.94902,-.95994637E+17,-424.36293
1,0,NaN,.0000000,4339,2,Inf,-.48300473E+16,-310.01794,-.97940772E+17,180.49805
1,0,NaN,.0000000,4340,3,Inf,-.41739155E+16,-286.14646,-.84636118E+17,327.03110
1,0,NaN,.0000000,4341,1,Inf,-.37022945E+16,-178.24655,-.75073014E+17,379.89306
1,0,NaN,.0000000,4342,3,Inf,-.38485487E+16,-103.38184,-.78038652E+17,498.65735
1,0,NaN,.65017100E-01,4343,6,Inf,-.34795922E+16,6.8023296,-.70557197E+17,626.79194
1,0,NaN,.0000000,4344,1,Inf,-.34577880E+16,-122.09192,-.70115080E+17,460.42527
1,0,NaN,.0000000,4345,2,Inf,-.41383726E+16,-64.138973,-.83915531E+17,270.79747
1,0,NaN,.0000000,4346,3,Inf,-.39776828E+16,-246.10977,-.80657220E+17,452.86070
1,0,NaN,.0000000,4347,1,Inf,-.33589941E+16,-108.61777,-.68111822E+17,217.83450
1,0,NaN,.0000000,4348,1,Inf,-.31608198E+16,-156.17973,-.64093402E+17,548.01707
1,0,NaN,.0000000,4349,1,Inf,-.32901805E+16,-188.87250,-.66716600E+17,-12.312031
1,0,NaN,.0000000,4350,1,Inf,-.33737111E+16,-269.14760,-.68410366E+17,648.59948
1,0,NaN,.0000000,4351,2,Inf,-.28962340E+16,-152.51261,-.58728406E+17,459.94547
1,0,NaN,.0000000,4352,1,Inf,-.30449765E+16,-182.53860,-.61744468E+17,519.07785
1,0,NaN,.43862577E-01,4353,1,Inf,-.28965879E+16,-172.23088,-.58735609E+17,333.81537
1,0,NaN,.0000000,4354,1,Inf,-.19928359E+16,-102.82564,-.40409995E+17,223.79175
1,0,NaN,.0000000,4355,2,Inf,-.19056315E+16,-59.717102,-.38641809E+17,458.99070
1,0,NaN,.0000000,4356,3,Inf,-.17428927E+16,-48.619745,-.35342006E+17,272.97410
1,0,NaN,.0000000,4357,2,Inf,-.11488104E+16,-56.842767,-.23295627E+17,672.07504
1,0,NaN,.0000000,4358,4,Inf,-.85876853E+15,-305.27405,-.17414223E+17,272.49525
1,0,NaN,.0000000,4359,1,Inf,-.10759986E+16,-222.67774,-.21819158E+17,328.40502
1,0,NaN,.0000000,4360,2,Inf,-.12500665E+16,-255.33003,-.25348735E+17,354.98276
1,0,NaN,.32762458E-01,4361,2,Inf,-.15036223E+16,-160.56994,-.30490315E+17,-206.96658
1,0,NaN,.0000000,4362,1,Inf,-.67509868E+15,-80.924930,-.13690082E+17,-274.24035
1,0,NaN,.0000000,4363,2,Inf,-.14963844E+16,-252.92901,-.30343640E+17,-650.57699
1,0,NaN,.0000000,4364,1,Inf,-.18340607E+16,-258.00419,-.37190734E+17,-540.26718
1,0,NaN,.0000000,4365,2,Inf,-.17689855E+16,-168.94378,-.35871228E+17,-20.617821
1,0,NaN,.0000000,4366,5,Inf,-.21955132E+16,5.0348975,-.44520055E+17,502.18613
1,0,NaN,.0000000,4367,1,Inf,-.18086660E+16,-154.39017,-.36675802E+17,34.757405
1,0,NaN,.0000000,4368,1,Inf,-.13722806E+16,-291.75387,-.27827001E+17,325.58962
1,0,NaN,.40651009E-01,4369,2,Inf,-.18374838E+16,-206.85319,-.37260001E+17,-70.109941
1,0,NaN,.0000000,4370,1,Inf,-.15264402E+16,-200.85471,-.30952567E+17,-270.83511
1,0,NaN,.0000000,4371,1,Inf,-.19134448E+16,-273.89596,-.38800188E+17,-51.585485
1,0,NaN,.0000000,4372,2,Inf,-.20818443E+16,-59.917426,-.42215029E+17,250.42201
1,0,NaN,.0000000,4373,2,Inf,-.15050258E+16,-50.035771,-.30518689E+17,-184.53579
1,0,NaN,.0000000,4374,2,Inf,-.12192410E+16,-11.053895,-.24723665E+17,-79.738348
1,0,NaN,.0000000,4375,2,Inf,-.86300169E+15,-30.849490,-.17499870E+17,369.81337
1,0,NaN,.0000000,4376,1,Inf,-.40982498E+15,-159.73946,-.83105932E+16,-180.91973
1,0,NaN,.0000000,4377,1,Inf,-.73848956E+15,-221.44423,-.14975000E+17,471.41907
1,0,NaN,.0000000,4378,2,Inf,-.58883723E+15,-171.20554,-.11940404E+17,556.03134
1,0,NaN,.0000000,4379,1,Inf,-.14628752E+16,-162.53126,-.29663559E+17,-285.72611
1,0,NaN,.16372854E-01,4380,1,Inf,-.14534459E+16,-247.58941,-.29472423E+17,-289.10775
1,0,NaN,.0000000,4381,5,Inf,-.12717864E+16,-149.57148,-.25788924E+17,679.84028
1,0,NaN,.0000000,4382,1,Inf,-.62810986E+15,-3.9527757,-.12737008E+17,443.13429
1,0,NaN,.0000000,4383,1,Inf,-.57397411E+15,-154.30753,-.11639355E+17,546.84574
1,0,NaN,.0000000,4384,1,Inf,.46161683E+14,8.2030722,.93523332E+15,478.76343
1,0,NaN,.0000000,4385,1,Inf,.11320765E+15,-47.225315,.22945517E+16,336.82651
1,0,NaN,.0000000,4386,1,Inf,-.12927571E+15,-169.95367,-.26222758E+16,304.95908
1,0,NaN,.0000000,4387,3,Inf,-.80770406E+15,-6.7447427,-.16378954E+17,327.90903
1,0,NaN,.24658788E-01,4388,3,Inf,-.40886366E+15,8.5124584,-.82916551E+16,481.36799
1,0,NaN,.0000000,4389,3,Inf,.35645057E+15,-37.113216,.72271513E+16,452.56137
1,0,NaN,.0000000,4390,1,Inf,.10154530E+16,-202.85881,.20590150E+17,640.69476
1,0,NaN,.0000000,4391,2,Inf,.10473497E+16,-277.16452,.21236883E+17,443.26423
1,0,NaN,.0000000,4392,2,Inf,.74330047E+15,-146.74932,.15071513E+17,377.03876
1,0,NaN,.0000000,4393,1,Inf,.23747573E+15,-238.28343,.48148017E+16,446.13533
1,0,NaN,.0000000,4394,1,Inf,-.28944748E+15,-188.43572,-.58696657E+16,-395.69712
1,0,NaN,.0000000,4395,3,Inf,-.51510097E+15,-158.12373,-.10445231E+17,-402.19798
1,0,NaN,.0000000,4396,1,Inf,-.31951782E+15,-277.98629,-.64792677E+16,-161.97340
1,0,NaN,.0000000,4397,1,Inf,-.25746536E+15,-239.13826,-.52210357E+16,556.34902
1,0,NaN,.11666741E-01,4398,1,Inf,-.41705183E+15,-143.16893,-.84568728E+16,78.165616
1,0,NaN,.0000000,4399,2,Inf,-.54674919E+15,-71.409200,-.11086663E+17,-162.56409
1,0,NaN,.0000000,4400,2,Inf,-.22877682E+15,14.052833,-.46390867E+16,21.874597
1,0,NaN,.0000000,4401,1,Inf,.42026325E+15,-43.113744,.85216287E+16,130.03135
1,0,NaN,.0000000,4402,1,Inf,-.22799681E+15,-169.78044,-.46234698E+16,425.28557
1,0,NaN,.0000000,4403,1,Inf,.93404268E+14,-296.81038,.18936649E+16,354.95160
1,0,NaN,.0000000,4404,2,Inf,-.14923668E+15,-259.21543,-.30265238E+16,682.06091
1,0,NaN,.0000000,4405,4,Inf,.33440608E+14,-276.50092,.67752968E+15,474.23603
1,0,NaN,.0000000,4406,1,Inf,-.43841309E+15,-258.61490,-.88904092E+16,75.121400
1,0,NaN,.68329840E-02,4407,3,Inf,-.12412529E+15,-120.28485,-.25175214E+16,322.63310
1,0,NaN,.0000000,4408,1,Inf,.42408690E+15,-201.61681,.85986724E+16,200.01415
1,0,NaN,.0000000,4409,1,Inf,.26523970E+15,-133.75302,.53777969E+16,194.32092
1,0,NaN,.0000000,4410,1,Inf,.13728267E+14,-243.80456,.27765968E+15,278.31176
1,0,NaN,.0000000,4411,1,Inf,-.50103510E+15,-159.96655,-.10160137E+17,-445.46759
1,0,NaN,.0000000,4412,1,Inf,-.53315060E+15,-108.91220,-.10811379E+17,-445.09068
1,0,NaN,.0000000,4413,2,Inf,-.21951120E+15,-167.06440,-.44516045E+16,-61.086930
1,0,NaN,.0000000,4414,6,Inf,-.20173765E+15,-274.36425,-.40910682E+16,263.87356
1,0,NaN,.0000000,4415,1,Inf,-.87430885E+15,-117.61658,-.17728967E+17,516.16056
1,0,NaN,.75579137E-02,4416,2,Inf,-.66815219E+15,-248.73269,-.13548671E+17,210.02995
1,0,NaN,.0000000,4417,3,Inf,-.11064096E+16,-224.89301,-.22435132E+17,-160.43467
1,0,NaN,.0000000,4418,1,Inf,-.13541892E+16,-272.24323,-.27459391E+17,-232.12397
1,0,NaN,.0000000,4419,1,Inf,-.10054205E+16,-288.56305,-.20387158E+17,-538.17982
1,0,NaN,.0000000,4420,1,Inf,-.10616490E+16,-16.751619,-.21527438E+17,-451.30800
1,0,NaN,.0000000,4421,2,Inf,-.17839209E+16,-85.208463,-.36173025E+17,-625.55562
1,0,NaN,.0000000,4422,1,Inf,-.16554380E+16,22.419692,-.33567779E+17,-398.12011
1,0,NaN,.0000000,4423,1,Inf,-.96181067E+15,-33.436038,-.19502662E+17,-175.92704
1,0,NaN,.0000000,4424,1,Inf,-.89451211E+15,-29.334916,-.18138128E+17,425.79745
1,0,NaN,.44938043E-02,4425,5,Inf,-.15402678E+16,-47.040385,-.31232365E+17,267.49639
1,0,NaN,.0000000,4426,1,Inf,-.15194569E+16,15.295138,-.30810409E+17,-48.587464
1,0,NaN,.0000000,4427,3,Inf,-.14332049E+16,9.1426142,-.29061564E+17,586.32604
1,0,NaN,.0000000,4428,1,Inf,-.15866802E+16,-205.54381,-.32173662E+17,187.30913
1,0,NaN,.0000000,4429,2,Inf,-.28434582E+16,-242.06855,-.57657803E+17,-353.79457
1,0,NaN,.0000000,4430,2,Inf,-.29363321E+16,-172.02873,-.59541156E+17,-738.62240
1,0,NaN,.0000000,4431,1,Inf,-.25175284E+16,-43.552542,-.51049111E+17,-429.01684
1,0,NaN,.0000000,4432,2,Inf,-.31624725E+16,-24.729316,-.64126826E+17,71.654906
1,0,NaN,.0000000,4433,2,Inf,-.25680730E+16,-44.718314,-.52073889E+17,-113.81254
1,0,NaN,.12227685E-01,4434,3,Inf,-.20811991E+16,-29.582593,-.42201222E+17,-271.06733
1,0,NaN,.0000000,4435,1,Inf,-.20872226E+16,-29.104358,-.42323502E+17,-685.37576
1,0,NaN,.0000000,4436,1,Inf,-.32489212E+16,18.331690,-.65879843E+17,-358.53061
1,0,NaN,.0000000,4437,1,Inf,-.27742160E+16,-57.603351,-.56254223E+17,-128.00016
1,0,NaN,.0000000,4438,2,Inf,-.22266168E+16,-146.70375,-.45150305E+17,2.8369906
1,0,NaN,.0000000,4439,1,Inf,-.22361066E+16,-98.540835,-.45342889E+17,-699.26546
1,0,NaN,.0000000,4440,2,Inf,-.16214773E+16,-214.44172,-.32880008E+17,-294.65758
1,0,NaN,.0000000,4441,1,Inf,-.17595487E+16,-208.21083,-.35679623E+17,-327.53755
1,0,NaN,.0000000,4442,1,Inf,-.24011100E+16,-94.124399,-.48688586E+17,-479.90749
1,0,NaN,.0000000,4443,1,Inf,-.21964393E+16,-283.41566,-.44538647E+17,-42.334911
1,0,NaN,.0000000,4444,1,Inf,-.22406159E+16,-202.03712,-.45434371E+17,-166.22410
1,0,NaN,.0000000,4445,1,Inf,-.19975873E+16,-131.02569,-.40506636E+17,-308.53624
1,0,NaN,.17580450E-01,4446,2,Inf,-.18926323E+16,-55.480611,-.38378510E+17,-485.70136
1,0,NaN,.0000000,4447,1,Inf,-.19797395E+16,-108.84744,-.40144717E+17,-162.73440
1,0,NaN,.0000000,4448,2,Inf,-.17641709E+16,-236.20984,-.35773392E+17,-335.40098
1,0,NaN,.0000000,4449,1,Inf,-.12797309E+16,-203.95835,-.25950322E+17,-409.93563
1,0,NaN,.0000000,4450,1,Inf,-.85194563E+15,-234.86123,-.17275912E+17,-257.00509
1,0,NaN,.0000000,4451,4,Inf,-.11629424E+16,-231.21942,-.23581946E+17,-673.42948
1,0,NaN,.0000000,4452,1,Inf,-.16685005E+16,-3.7098677,-.33833464E+17,-620.72237
1,0,NaN,.0000000,4453,2,Inf,-.13956716E+16,-99.512860,-.28301244E+17,213.42015
1,0,NaN,.0000000,4454,1,Inf,-.19789990E+16,-191.92010,-.40129455E+17,245.78055
1,0,NaN,.16928909E-01,4455,2,Inf,-.23252889E+16,-263.90924,-.47151166E+17,-281.75334
1,0,NaN,.0000000,4456,1,Inf,-.25243737E+16,-215.72695,-.51187684E+17,113.01412
1,0,NaN,.0000000,4457,2,Inf,-.25412281E+16,-302.60270,-.51529531E+17,234.87041
1,0,NaN,.0000000,4458,1,Inf,-.22227516E+16,-223.85852,-.45071820E+17,463.53858
1,0,NaN,.0000000,4459,2,Inf,-.15911101E+16,-146.46006,-.32263806E+17,262.46021
1,0,NaN,.0000000,4460,2,Inf,-.21120260E+16,-156.04678,-.42826691E+17,-615.79786
1,0,NaN,.0000000,4461,2,Inf,-.29085067E+16,-43.560195,-.58977227E+17,-486.41873
1,0,NaN,.0000000,4462,2,Inf,-.32315520E+16,-130.88484,-.65527825E+17,-635.84216
1,0,NaN,.0000000,4463,1,Inf,-.30098370E+16,-205.38100,-.61032120E+17,-397.39906
1,0,NaN,.0000000,4464,1,Inf,-.21842597E+16,-288.40169,-.44291436E+17,-736.54137
1,0,NaN,.0000000,4465,1,Inf,-.16917170E+16,-281.37124,-.34303821E+17,-684.86672
1,0,NaN,.13691456E-01,4466,1,Inf,-.15983829E+16,-111.75958,-.32411333E+17,-719.68923
1,0,NaN,.0000000,4467,1,Inf,-.17906558E+16,-225.43051,-.36310245E+17,-683.54406
1,0,NaN,.0000000,4468,2,Inf,-.20254309E+16,-246.62960,-.41070862E+17,-104.71584
1,0,NaN,.0000000,4469,1,Inf,-.12939910E+16,-310.83106,-.26239135E+17,-260.76784
1,0,NaN,.0000000,4470,1,Inf,-.86116076E+15,-180.63748,-.17462375E+17,93.865817
1,0,NaN,.0000000,4471,2,Inf,-.26431334E+15,-261.84129,-.53597372E+16,-45.483574
1,0,NaN,.0000000,4472,1,Inf,-.10172395E+16,-271.15424,-.20627111E+17,393.34269
1,0,NaN,.0000000,4473,2,Inf,-.86778549E+15,-257.15061,-.17596665E+17,419.45675
1,0,NaN,.0000000,4474,1,Inf,-.11979671E+16,-259.64258,-.24292017E+17,568.00407
1,0,NaN,.0000000,4475,2,Inf,-.97697914E+15,-164.58822,-.19810862E+17,499.82540
1,0,NaN,.0000000,4476,1,Inf,-.85451579E+15,-139.04806,-.17327616E+17,-20.993852
1,0,NaN,.0000000,4477,1,Inf,-.59045056E+15,-22.303415,-.11973161E+17,-43.028410
1,0,NaN,.49550374E-02,4478,4,Inf,-.37833724E+15,-64.554534,-.76721172E+16,-718.84815
1,0,NaN,.0000000,4479,1,Inf,-.56144052E+14,-44.764327,-.11390145E+16,-580.70567
1,0,NaN,.0000000,4480,1,Inf,.52359513E+15,2.7221660,.10616504E+17,481.06684
1,0,NaN,.0000000,4481,11,Inf,.88632685E+15,-27.125772,.17972057E+17,368.37769
1,0,NaN,.0000000,4482,3,Inf,.16457207E+16,-153.85101,.33370822E+17,454.82249
1,0,NaN,.0000000,4483,3,Inf,.22339047E+16,-123.77603,.45297704E+17,351.78893
1,0,NaN,.0000000,4484,1,Inf,.18237687E+16,-137.61894,.36981145E+17,125.85888
1,0,NaN,.0000000,4485,2,Inf,.19334979E+16,-107.35613,.39206231E+17,163.03015
1,0,NaN,.0000000,4486,2,Inf,.18825526E+16,-195.89269,.38172981E+17,532.18598
1,0,NaN,.0000000,4487,2,Inf,.17862621E+16,-263.47921,.36220527E+17,601.10927
1,0,NaN,.12888589E-01,4488,6,Inf,.22639157E+16,-189.67369,.45906124E+17,579.61833
1,0,NaN,.0000000,4489,1,Inf,.36186885E+16,-144.06265,.73377266E+17,542.18873
1,0,NaN,.0000000,4490,4,Inf,.43267515E+16,-161.50323,.87734597E+17,302.03864
1,0,NaN,.0000000,4491,5,Inf,.45296845E+16,-246.91933,.91849294E+17,162.83203
1,0,NaN,.44603848E-01,4492,6,Inf,.39787888E+16,-249.78778,.80678418E+17,389.06122
1,0,NaN,.0000000,4493,2,Inf,.40852613E+16,-99.903931,.82837112E+17,429.62225
1,0,NaN,.0000000,4494,1,Inf,.48820720E+16,-19.262698,.98994166E+17,445.20234
1,0,NaN,.0000000,4495,3,Inf,.52897699E+16,-25.337396,.10726096E+18,452.11796
1,0,NaN,.95380109E-01,4496,7,Inf,.54431785E+16,-269.68503,.11037146E+18,554.30378
1,0,NaN,.0000000,4497,1,Inf,.62148176E+16,-268.94901,.12601808E+18,670.53117
1,0,NaN,.0000000,4498,2,Inf,.68843485E+16,-200.94933,.13959456E+18,91.686092
1,0,NaN,.0000000,4499,1,Inf,.58397860E+16,-33.011725,.11841374E+18,572.19180
1,0,NaN,.0000000,4500,1,Inf,.64628767E+16,9.8193439,.13104834E+18,227.59885
1,0,NaN,.0000000,4501,3,Inf,.67791779E+16,1.0809346,.13746201E+18,51.559884
1,0,NaN,.0000000,4502,4,Inf,.59332836E+16,-75.334783,.12030953E+18,575.62533
1,0,NaN,.0000000,4503,1,Inf,.55658239E+16,-43.122078,.11285822E+18,423.10670
1,0,NaN,.0000000,4504,1,Inf,.61870662E+16,-156.94589,.12545514E+18,148.94090
1,0,NaN,.99278093E-01,4505,2,Inf,.62179939E+16,-119.60013,.12608221E+18,174.46499
1,0,NaN,.0000000,4506,4,Inf,.66804892E+16,-69.840459,.13546019E+18,123.99198
1,0,NaN,.0000000,4507,3,Inf,.64598969E+16,-46.171468,.13098723E+18,68.875669
1,0,NaN,.0000000,4508,2,Inf,.67141335E+16,21.118196,.13614227E+18,486.24899
1,0,NaN,.0000000,4509,3,Inf,.64133982E+16,.13455403,.13004405E+18,400.91536
1,0,NaN,.0000000,4510,1,Inf,.69483182E+16,-256.29475,.14089120E+18,571.77346
1,0,NaN,.0000000,4511,2,Inf,.78545632E+16,-202.90587,.15926722E+18,345.29242
1,0,NaN,.10173980,4512,2,Inf,.78145299E+16,-233.92751,.15845549E+18,558.27653
1,0,NaN,.0000000,4513,1,Inf,.76967439E+16,-308.19708,.15606721E+18,421.02949
1,0,NaN,.0000000,4514,9,Inf,.89148753E+16,-296.76334,.18076760E+18,460.89507
1,0,NaN,.0000000,4515,3,Inf,.93406759E+16,-164.50908,.18940129E+18,143.78216
1,0,NaN,.88430660E-01,4516,3,Inf,.94134428E+16,-196.49129,.19087702E+18,156.29070
1,0,NaN,.0000000,4517,2,Inf,.88216221E+16,-238.14426,.17887656E+18,278.59126
1,0,NaN,.0000000,4518,1,Inf,.85735208E+16,-243.85279,.17384589E+18,601.10213
1,0,NaN,.0000000,4519,1,Inf,.90265606E+16,-261.75309,.18303215E+18,474.88041
1,0,NaN,.0000000,4520,3,Inf,.95455905E+16,-278.06201,.19355667E+18,555.24516
1,0,NaN,.0000000,4521,2,Inf,.86324192E+16,-220.04223,.17504015E+18,339.93826
1,0,NaN,.0000000,4522,5,Inf,.89701382E+16,-57.276039,.18188846E+18,161.21530
1,0,NaN,.62433947E-01,4523,2,Inf,.90852530E+16,-98.785771,.18422261E+18,264.54123
1,0,NaN,.0000000,4524,7,Inf,.97950057E+16,-87.351619,.19861458E+18,313.37667
1,0,NaN,.0000000,4525,4,Inf,.88007681E+16,-31.496039,.17845441E+18,344.39227
1,0,NaN,.0000000,4526,1,Inf,.86028776E+16,-24.848936,.17444182E+18,621.90966
1,0,NaN,.0000000,4527,1,Inf,.96801165E+16,-101.06059,.19628565E+18,457.80793
1,0,NaN,.47196921E-01,4528,3,Inf,.88373649E+16,-122.23741,.17919707E+18,693.51259
1,0,NaN,.0000000,4529,2,Inf,.91209109E+16,-211.55960,.18494648E+18,306.09118
1,0,NaN,.0000000,4530,2,Inf,.96877297E+16,-237.86444,.19644008E+18,514.62383
1,0,NaN,.0000000,4531,1,Inf,.94470779E+16,-100.58152,.19156061E+18,347.59837
1,0,NaN,.48569089E-01,4532,10,Inf,.10574951E+17,-179.12206,.21443053E+18,573.19365
1,0,NaN,.0000000,4533,4,Inf,.90732976E+16,-246.30860,.18398138E+18,159.96844
1,0,NaN,.0000000,4534,1,Inf,.85019975E+16,-205.83294,.17239700E+18,208.65968
1,0,NaN,.0000000,4535,2,Inf,.94531181E+16,-200.98621,.19168320E+18,398.79951
1,0,NaN,.0000000,4536,1,Inf,.90382479E+16,-256.80171,.18327092E+18,292.07221
1,0,NaN,.0000000,4537,4,Inf,.71603786E+16,-298.61413,.14519279E+18,211.61284
1,0,NaN,.0000000,4538,1,Inf,.60687584E+16,-99.541138,.12305749E+18,244.26953
1,0,NaN,.29819641E-01,4539,4,Inf,.78215402E+16,-186.22795,.15859889E+18,86.068469
1,0,NaN,.0000000,4540,3,Inf,.63064832E+16,-273.76889,.12787823E+18,318.31285
1,0,NaN,.0000000,4541,1,Inf,.64792155E+16,-270.81873,.13138105E+18,615.12469
1,0,NaN,.0000000,4542,3,Inf,.60079059E+16,-278.14219,.12182432E+18,200.97474
1,0,NaN,.21221541E-01,4543,9,Inf,.66725121E+16,-271.76393,.13530040E+18,435.04626
1,0,NaN,.0000000,4544,2,Inf,.81057710E+16,-211.20521,.16436244E+18,554.50077
1,0,NaN,.0000000,4545,3,Inf,.63810576E+16,-160.07890,.12939000E+18,427.64355
1,0,NaN,.0000000,4546,1,Inf,.54683271E+16,-187.21500,.11088245E+18,201.01927
1,0,NaN,.0000000,4547,2,Inf,.43838578E+16,-227.76693,.88892583E+17,538.92813
1,0,NaN,.0000000,4548,1,Inf,.14527599E+16,-165.98335,.29458182E+17,126.70763
1,0,NaN,.0000000,4549,3,Inf,.20175839E+16,-147.58007,.40910980E+17,405.80226
1,0,NaN,.93793972E-02,4550,7,Inf,.55926427E+15,6.2917360,.11340440E+17,316.18590
1,0,NaN,.0000000,4551,3,Inf,.19918340E+15,-13.306709,.40389130E+16,397.41635
1,0,NaN,.0000000,4552,4,Inf,.91395731E+15,-49.731973,.18532318E+17,642.35493
1,0,NaN,.0000000,4553,2,Inf,.35822680E+15,-159.19478,.72641204E+16,244.51742
1,0,NaN,.0000000,4554,7,Inf,.21939170E+16,-141.25980,.44486811E+17,108.17598
1,0,NaN,.0000000,4555,3,Inf,.15288162E+16,-158.39922,.31000186E+17,293.50320
1,0,NaN,.0000000,4556,1,Inf,.10182948E+16,-274.12148,.20648597E+17,390.08255
1,0,NaN,.0000000,4557,2,Inf,.13064562E+16,-132.38757,.26491703E+17,409.73241
1,0,NaN,.0000000,4558,1,Inf,.43257999E+16,-140.79072,.87715516E+17,212.38894
1,0,NaN,.0000000,4559,2,Inf,.39333951E+16,-132.35645,.79758648E+17,354.08031
1,0,NaN,.0000000,4560,1,Inf,.43980993E+16,-85.681733,.89181457E+17,262.14532
1,0,NaN,.50496878E-02,4561,2,Inf,.42230084E+16,-78.610015,.85631382E+17,377.46198
1,0,NaN,.0000000,4562,2,Inf,.26579647E+16,-42.700232,.53896975E+17,640.08850
1,0,NaN,.0000000,4563,1,Inf,.33631395E+16,-121.12917,.68195976E+17,174.48061
1,0,NaN,.0000000,4564,2,Inf,.30414730E+16,-159.72025,.61673281E+17,484.64506
1,0,NaN,.0000000,4565,1,Inf,.36928661E+16,-200.71923,.74881559E+17,636.42218
1,0,NaN,.0000000,4566,8,Inf,.51113456E+16,24.436665,.10364444E+18,471.13563
1,0,NaN,.13968301E-01,4567,3,Inf,.32322581E+16,-66.737358,.65541925E+17,662.90358
1,0,NaN,.0000000,4568,1,Inf,.35450036E+16,-144.45202,.71883436E+17,476.81393
1,0,NaN,.0000000,4569,3,Inf,.37351842E+16,-100.73596,.75739822E+17,487.56922
1,0,NaN,.0000000,4570,9,Inf,.28190493E+16,9.3879407,.57163424E+17,398.20248
1,0,NaN,.0000000,4571,1,Inf,.45765726E+16,-56.532876,.92801133E+17,465.46361
1,0,NaN,.16977078E-01,4572,1,Inf,.61810791E+16,20.856819,.12533650E+18,200.40046
1,0,NaN,.0000000,4573,1,Inf,.73938422E+16,18.667355,.14992806E+18,353.67895
1,0,NaN,.0000000,4574,2,Inf,.71911159E+16,-58.640812,.14581705E+18,496.96210
