year, anomaly
1.932538461538461434e+03, 1.099999999999999936e-02
1.932615384615384528e+03, -1.100000000000000006e-01
1.932692307692307622e+03, 2.200000000000000011e-01
1.932769230769230717e+03, 2.580000000000000071e-01
1.932846153846153811e+03, -2.720000000000000195e-01
1.932923076923076906e+03, -2.849999999999999756e-01
1.933076923076923094e+03, -5.340000000000000302e-01
1.933153846153846189e+03, -5.779999999999999583e-01
1.933230769230769283e+03, -4.349999999999999978e-01
1.933307692307692378e+03, -3.280000000000000138e-01
1.933384615384615472e+03, -2.839999999999999747e-01
1.933461538461538566e+03, -3.780000000000000027e-01
1.933538461538461434e+03, -1.150000000000000050e-01
1.933615384615384528e+03, -9.800000000000000377e-02
1.933692307692307622e+03, -2.270000000000000073e-01
1.933769230769230717e+03, -1.809999999999999942e-01
1.933846153846153811e+03, -2.760000000000000231e-01
1.933923076923076906e+03, -7.079999999999999627e-01
1.934076923076923094e+03, -2.260000000000000064e-01
1.934153846153846189e+03, 4.660000000000000253e-01
1.934230769230769283e+03, -4.809999999999999831e-01
1.934307692307692378e+03, -4.550000000000000155e-01
1.934384615384615472e+03, 1.459999999999999909e-01
1.934461538461538566e+03, -7.900000000000000078e-02
1.934538461538461434e+03, -3.000000000000000062e-03
1.934615384615384528e+03, -5.600000000000000117e-02
1.934692307692307622e+03, -3.220000000000000084e-01
1.934769230769230717e+03, 4.100000000000000172e-02
1.934846153846153811e+03, 2.530000000000000027e-01
1.934923076923076906e+03, 2.089999999999999913e-01
1.935076923076923094e+03, -4.809999999999999831e-01
1.935153846153846189e+03, 9.010000000000000231e-01
1.935230769230769283e+03, 1.250000000000000000e-01
1.935307692307692378e+03, -6.909999999999999476e-01
1.935384615384615472e+03, -4.309999999999999942e-01
1.935461538461538566e+03, -1.459999999999999909e-01
1.935538461538461434e+03, 0.000000000000000000e+00
1.935615384615384528e+03, -7.299999999999999545e-02
1.935692307692307622e+03, -6.199999999999999956e-02
1.935769230769230717e+03, 1.120000000000000023e-01
1.935846153846153811e+03, -7.119999999999999662e-01
1.935923076923076906e+03, -3.579999999999999849e-01
1.936076923076923094e+03, -4.400000000000000022e-01
1.936153846153846189e+03, -7.279999999999999805e-01
1.936230769230769283e+03, -2.580000000000000071e-01
1.936307692307692378e+03, -3.130000000000000004e-01
1.936384615384615472e+03, -7.399999999999999634e-02
1.936461538461538566e+03, -1.290000000000000036e-01
1.936538461538461434e+03, 2.869999999999999774e-01
1.936615384615384528e+03, 1.400000000000000029e-02
1.936692307692307622e+03, -3.899999999999999994e-02
1.936769230769230717e+03, 7.399999999999999634e-02
1.936846153846153811e+03, 9.900000000000000466e-02
1.936923076923076906e+03, 1.570000000000000007e-01
1.937076923076923094e+03, -2.300000000000000100e-01
1.937153846153846189e+03, 3.449999999999999734e-01
1.937230769230769283e+03, -4.460000000000000075e-01
1.937307692307692378e+03, -3.140000000000000013e-01
1.937384615384615472e+03, 5.000000000000000278e-02
1.937461538461538566e+03, 1.100000000000000006e-01
1.937538461538461434e+03, 3.899999999999999994e-02
1.937615384615384528e+03, 1.680000000000000104e-01
1.937692307692307622e+03, 3.519999999999999796e-01
1.937769230769230717e+03, 3.639999999999999902e-01
1.937846153846153811e+03, 2.049999999999999878e-01
1.937923076923076906e+03, -3.049999999999999933e-01
1.938076923076923094e+03, 2.429999999999999938e-01
1.938153846153846189e+03, 2.000000000000000111e-01
1.938230769230769283e+03, 3.420000000000000262e-01
1.938307692307692378e+03, 4.959999999999999964e-01
1.938384615384615472e+03, 1.380000000000000115e-01
1.938461538461538566e+03, -1.739999999999999880e-01
1.938538461538461434e+03, 1.290000000000000036e-01
1.938615384615384528e+03, 1.010000000000000064e-01
1.938692307692307622e+03, 3.709999999999999964e-01
1.938769230769230717e+03, 3.780000000000000027e-01
1.938846153846153811e+03, 4.079999999999999738e-01
1.938923076923076906e+03, -2.630000000000000115e-01
1.939076923076923094e+03, 2.379999999999999893e-01
1.939153846153846189e+03, 4.399999999999999745e-02
1.939230769230769283e+03, -3.569999999999999840e-01
1.939307692307692378e+03, -1.209999999999999964e-01
1.939384615384615472e+03, 1.950000000000000067e-01
1.939461538461538566e+03, 2.900000000000000147e-02
1.939538461538461434e+03, 4.599999999999999922e-02
1.939615384615384528e+03, 7.900000000000000078e-02
1.939692307692307622e+03, -1.199999999999999956e-01
1.939769230769230717e+03, -1.749999999999999889e-01
1.939846153846153811e+03, 3.899999999999999994e-02
1.939923076923076906e+03, 1.185999999999999943e+00
1.940076923076923094e+03, -3.840000000000000080e-01
1.940153846153846189e+03, 1.869999999999999996e-01
1.940230769230769283e+03, 1.140000000000000041e-01
1.940307692307692378e+03, 3.119999999999999996e-01
1.940384615384615472e+03, -2.000000000000000042e-03
1.940461538461538566e+03, 1.010000000000000064e-01
1.940538461538461434e+03, 2.119999999999999940e-01
1.940615384615384528e+03, -1.899999999999999953e-02
1.940692307692307622e+03, 2.059999999999999887e-01
1.940769230769230717e+03, 7.299999999999999545e-02
1.940846153846153811e+03, -6.300000000000000044e-02
1.940923076923076906e+03, 3.609999999999999876e-01
1.941076923076923094e+03, 4.000000000000000083e-02
1.941153846153846189e+03, 4.299999999999999933e-01
1.941230769230769283e+03, -8.500000000000000611e-02
1.941307692307692378e+03, 1.360000000000000098e-01
1.941384615384615472e+03, 1.749999999999999889e-01
1.941461538461538566e+03, 1.509999999999999953e-01
1.941538461538461434e+03, 3.499999999999999778e-01
1.941615384615384528e+03, 1.900000000000000022e-01
1.941692307692307622e+03, -2.459999999999999964e-01
1.941769230769230717e+03, 3.119999999999999996e-01
1.941846153846153811e+03, -1.900000000000000022e-01
1.941923076923076906e+03, -7.799999999999999989e-02
1.942076923076923094e+03, 4.089999999999999747e-01
1.942153846153846189e+03, -3.529999999999999805e-01
1.942230769230769283e+03, 3.099999999999999978e-02
1.942307692307692378e+03, -8.999999999999999320e-03
1.942384615384615472e+03, 3.099999999999999978e-02
1.942461538461538566e+03, 1.049999999999999961e-01
1.942538461538461434e+03, -1.000000000000000056e-01
1.942615384615384528e+03, -3.699999999999999817e-02
1.942692307692307622e+03, 8.400000000000000522e-02
1.942769230769230717e+03, 2.320000000000000118e-01
1.942846153846153811e+03, 2.680000000000000160e-01
1.942923076923076906e+03, 1.700000000000000122e-01
1.943076923076923094e+03, -3.059999999999999942e-01
1.943153846153846189e+03, 2.790000000000000258e-01
1.943230769230769283e+03, -1.719999999999999862e-01
1.943307692307692378e+03, 1.920000000000000040e-01
1.943384615384615472e+03, 1.630000000000000060e-01
1.943461538461538566e+03, -3.280000000000000138e-01
1.943538461538461434e+03, 1.110000000000000014e-01
1.943615384615384528e+03, -7.599999999999999811e-02
1.943692307692307622e+03, 3.200000000000000067e-02
1.943769230769230717e+03, 5.010000000000000009e-01
1.943846153846153811e+03, 1.000000000000000056e-01
1.943923076923076906e+03, 4.440000000000000058e-01
1.944076923076923094e+03, 8.309999999999999609e-01
1.944153846153846189e+03, 3.639999999999999902e-01
1.944230769230769283e+03, 2.520000000000000018e-01
1.944307692307692378e+03, -4.100000000000000172e-02
1.944384615384615472e+03, 3.899999999999999994e-02
1.944461538461538566e+03, -6.000000000000000125e-03
1.944538461538461434e+03, 1.069999999999999979e-01
1.944615384615384528e+03, 1.729999999999999871e-01
1.944692307692307622e+03, 3.880000000000000115e-01
1.944769230769230717e+03, 4.139999999999999791e-01
1.944846153846153811e+03, -4.200000000000000261e-02
1.944923076923076906e+03, -3.390000000000000235e-01
1.945076923076923094e+03, -1.559999999999999998e-01
1.945153846153846189e+03, -6.019999999999999796e-01
1.945230769230769283e+03, -1.209999999999999964e-01
1.945307692307692378e+03, 2.230000000000000038e-01
1.945384615384615472e+03, -2.250000000000000056e-01
1.945461538461538566e+03, -1.519999999999999962e-01
1.945538461538461434e+03, -1.290000000000000036e-01
1.945615384615384528e+03, 4.580000000000000182e-01
1.945692307692307622e+03, 1.670000000000000095e-01
1.945769230769230717e+03, 1.960000000000000075e-01
1.945846153846153811e+03, -6.900000000000000577e-02
1.945923076923076906e+03, -6.460000000000000187e-01
1.946076923076923094e+03, 2.550000000000000044e-01
1.946153846153846189e+03, 2.270000000000000073e-01
1.946230769230769283e+03, -5.099999999999999672e-02
1.946307692307692378e+03, 3.830000000000000071e-01
1.946384615384615472e+03, 3.300000000000000155e-02
1.946461538461538566e+03, -1.710000000000000131e-01
1.946538461538461434e+03, 7.599999999999999811e-02
1.946615384615384528e+03, -1.899999999999999953e-02
1.946692307692307622e+03, -4.000000000000000083e-03
1.946769230769230717e+03, -1.059999999999999970e-01
1.946846153846153811e+03, 1.069999999999999979e-01
1.946923076923076906e+03, -6.620000000000000329e-01
1.947076923076923094e+03, -1.160000000000000059e-01
1.947153846153846189e+03, 4.800000000000000100e-02
1.947230769230769283e+03, 5.060000000000000053e-01
1.947307692307692378e+03, 2.530000000000000027e-01
1.947384615384615472e+03, 1.499999999999999944e-02
1.947461538461538566e+03, -1.799999999999999864e-02
1.947538461538461434e+03, 2.000000000000000042e-03
1.947615384615384528e+03, -1.200000000000000025e-02
1.947692307692307622e+03, 1.140000000000000041e-01
1.947769230769230717e+03, 6.400000000000000133e-01
1.947846153846153811e+03, 2.449999999999999956e-01
1.947923076923076906e+03, -1.429999999999999882e-01
1.948076923076923094e+03, 6.600000000000000311e-01
1.948153846153846189e+03, -1.600000000000000033e-02
1.948230769230769283e+03, -3.900000000000000133e-01
1.948307692307692378e+03, 5.299999999999999850e-02
1.948384615384615472e+03, 2.149999999999999967e-01
1.948461538461538566e+03, 1.880000000000000004e-01
1.948538461538461434e+03, 1.089999999999999997e-01
1.948615384615384528e+03, 4.399999999999999745e-02
1.948692307692307622e+03, 9.700000000000000289e-02
1.948769230769230717e+03, 1.930000000000000049e-01
1.948846153846153811e+03, 5.399999999999999939e-02
1.948923076923076906e+03, -3.180000000000000049e-01
1.949076923076923094e+03, 5.000000000000000000e-01
1.949153846153846189e+03, -4.879999999999999893e-01
1.949230769230769283e+03, -2.399999999999999911e-01
1.949307692307692378e+03, -1.170000000000000068e-01
1.949384615384615472e+03, 7.000000000000000146e-03
1.949461538461538566e+03, -2.590000000000000080e-01
1.949538461538461434e+03, -1.350000000000000089e-01
1.949615384615384528e+03, -2.100000000000000130e-02
1.949692307692307622e+03, -1.049999999999999961e-01
1.949769230769230717e+03, 1.360000000000000098e-01
1.949846153846153811e+03, 7.000000000000000146e-03
1.949923076923076906e+03, -3.599999999999999867e-01
1.950076923076923094e+03, -7.259999999999999787e-01
1.950153846153846189e+03, -5.410000000000000364e-01
1.950230769230769283e+03, -8.000000000000000167e-02
1.950307692307692378e+03, -3.479999999999999760e-01
1.950384615384615472e+03, -1.700000000000000122e-02
1.950461538461538566e+03, -9.800000000000000377e-02
1.950538461538461434e+03, -2.000000000000000111e-01
1.950615384615384528e+03, -3.880000000000000115e-01
1.950692307692307622e+03, -1.089999999999999997e-01
1.950769230769230717e+03, -2.260000000000000064e-01
1.950846153846153811e+03, -7.459999999999999964e-01
1.950923076923076906e+03, -2.670000000000000151e-01
1.951076923076923094e+03, -5.929999999999999716e-01
1.951153846153846189e+03, -9.270000000000000462e-01
1.951230769230769283e+03, -2.270000000000000073e-01
1.951307692307692378e+03, -8.500000000000000611e-02
1.951384615384615472e+03, 1.280000000000000027e-01
1.951461538461538566e+03, -2.310000000000000109e-01
1.951538461538461434e+03, -3.300000000000000155e-02
1.951615384615384528e+03, 1.700000000000000122e-01
1.951692307692307622e+03, 2.710000000000000187e-01
1.951769230769230717e+03, 2.949999999999999845e-01
1.951846153846153811e+03, 1.140000000000000041e-01
1.951923076923076906e+03, 5.370000000000000329e-01
1.952076923076923094e+03, 3.290000000000000147e-01
1.952153846153846189e+03, 1.469999999999999918e-01
1.952230769230769283e+03, -3.370000000000000218e-01
1.952307692307692378e+03, 8.999999999999999320e-03
1.952384615384615472e+03, 4.100000000000000172e-02
1.952461538461538566e+03, -2.199999999999999872e-02
1.952538461538461434e+03, 2.200000000000000011e-01
1.952615384615384528e+03, 1.330000000000000071e-01
1.952692307692307622e+03, 1.849999999999999978e-01
1.952769230769230717e+03, -2.300000000000000100e-01
1.952846153846153811e+03, -7.019999999999999574e-01
1.952923076923076906e+03, -1.409999999999999865e-01
1.953076923076923094e+03, 2.439999999999999947e-01
1.953153846153846189e+03, 4.069999999999999729e-01
1.953230769230769283e+03, 4.289999999999999925e-01
1.953307692307692378e+03, 4.369999999999999996e-01
1.953384615384615472e+03, 2.159999999999999976e-01
1.953461538461538566e+03, 1.449999999999999900e-01
1.953538461538461434e+03, 4.700000000000000011e-02
1.953615384615384528e+03, 2.210000000000000020e-01
1.953692307692307622e+03, 1.499999999999999944e-01
1.953769230769230717e+03, 2.139999999999999958e-01
1.953846153846153811e+03, -2.010000000000000120e-01
1.953923076923076906e+03, 2.059999999999999887e-01
1.954076923076923094e+03, -6.630000000000000338e-01
1.954153846153846189e+03, -2.089999999999999913e-01
1.954230769230769283e+03, -1.519999999999999962e-01
1.954307692307692378e+03, -2.879999999999999782e-01
1.954384615384615472e+03, -3.240000000000000102e-01
1.954461538461538566e+03, -6.500000000000000222e-02
1.954538461538461434e+03, -9.600000000000000200e-02
1.954615384615384528e+03, 3.699999999999999817e-02
1.954692307692307622e+03, 4.599999999999999922e-02
1.954769230769230717e+03, 1.710000000000000131e-01
1.954846153846153811e+03, 4.620000000000000218e-01
1.954923076923076906e+03, -2.550000000000000044e-01
1.955076923076923094e+03, 6.870000000000000551e-01
1.955153846153846189e+03, -9.600000000000000200e-02
1.955230769230769283e+03, -7.119999999999999662e-01
1.955307692307692378e+03, -3.119999999999999996e-01
1.955384615384615472e+03, -1.100000000000000006e-01
1.955461538461538566e+03, 9.600000000000000200e-02
1.955538461538461434e+03, -8.599999999999999312e-02
1.955615384615384528e+03, 4.490000000000000102e-01
1.955692307692307622e+03, -1.029999999999999943e-01
1.955769230769230717e+03, 3.559999999999999831e-01
1.955846153846153811e+03, -1.499999999999999944e-01
1.955923076923076906e+03, -4.849999999999999867e-01
1.956076923076923094e+03, -2.620000000000000107e-01
1.956153846153846189e+03, -4.560000000000000164e-01
1.956230769230769283e+03, -3.980000000000000204e-01
1.956307692307692378e+03, -5.280000000000000249e-01
1.956384615384615472e+03, -5.749999999999999556e-01
1.956461538461538566e+03, -2.909999999999999809e-01
1.956538461538461434e+03, -1.479999999999999927e-01
1.956615384615384528e+03, -6.520000000000000240e-01
1.956692307692307622e+03, -2.530000000000000027e-01
1.956769230769230717e+03, -4.450000000000000067e-01
1.956846153846153811e+03, -3.810000000000000053e-01
1.956923076923076906e+03, -2.230000000000000038e-01
1.957076923076923094e+03, -2.369999999999999885e-01
1.957153846153846189e+03, -1.219999999999999973e-01
1.957230769230769283e+03, -2.459999999999999964e-01
1.957307692307692378e+03, -9.500000000000000111e-02
1.957384615384615472e+03, -6.500000000000000222e-02
1.957461538461538566e+03, 3.150000000000000022e-01
1.957538461538461434e+03, -2.079999999999999905e-01
1.957615384615384528e+03, 2.449999999999999956e-01
1.957692307692307622e+03, 3.760000000000000009e-01
1.957769230769230717e+03, 1.059999999999999970e-01
1.957846153846153811e+03, 2.630000000000000115e-01
1.957923076923076906e+03, 5.310000000000000275e-01
1.958076923076923094e+03, 8.449999999999999734e-01
1.958153846153846189e+03, 4.640000000000000235e-01
1.958230769230769283e+03, 1.640000000000000069e-01
1.958307692307692378e+03, 6.600000000000000311e-02
1.958384615384615472e+03, 2.129999999999999949e-01
1.958461538461538566e+03, -2.630000000000000115e-01
1.958538461538461434e+03, 1.130000000000000032e-01
1.958615384615384528e+03, -2.580000000000000071e-01
1.958692307692307622e+03, -2.240000000000000047e-01
1.958769230769230717e+03, -1.000000000000000021e-03
1.958846153846153811e+03, 1.290000000000000036e-01
1.958923076923076906e+03, 1.600000000000000033e-02
1.959076923076923094e+03, 2.340000000000000135e-01
1.959153846153846189e+03, 9.199999999999999845e-02
1.959230769230769283e+03, 5.540000000000000480e-01
1.959307692307692378e+03, 3.669999999999999929e-01
1.959384615384615472e+03, 1.600000000000000033e-02
1.959461538461538566e+03, 1.140000000000000041e-01
1.959538461538461434e+03, 1.209999999999999964e-01
1.959615384615384528e+03, 3.000000000000000062e-03
1.959692307692307622e+03, -1.170000000000000068e-01
1.959769230769230717e+03, -2.169999999999999984e-01
1.959846153846153811e+03, -3.760000000000000009e-01
1.959923076923076906e+03, -3.899999999999999994e-02
1.960076923076923094e+03, -1.499999999999999944e-02
1.960153846153846189e+03, 5.510000000000000453e-01
1.960230769230769283e+03, -9.869999999999999885e-01
1.960307692307692378e+03, -2.929999999999999827e-01
1.960384615384615472e+03, -3.850000000000000089e-01
1.960461538461538566e+03, 4.399999999999999745e-02
1.960538461538461434e+03, -1.340000000000000080e-01
1.960615384615384528e+03, 1.000000000000000021e-03
1.960692307692307622e+03, 5.000000000000000104e-03
1.960769230769230717e+03, 1.219999999999999973e-01
1.960846153846153811e+03, -2.969999999999999862e-01
1.960923076923076906e+03, 4.530000000000000138e-01
1.961076923076923094e+03, 1.970000000000000084e-01
1.961153846153846189e+03, 4.299999999999999933e-01
1.961230769230769283e+03, 2.899999999999999800e-01
1.961307692307692378e+03, 2.059999999999999887e-01
1.961384615384615472e+03, 3.190000000000000058e-01
1.961461538461538566e+03, 2.359999999999999876e-01
1.961538461538461434e+03, -4.100000000000000172e-02
1.961615384615384528e+03, -4.700000000000000011e-02
1.961692307692307622e+03, 1.900000000000000022e-01
1.961769230769230717e+03, -6.700000000000000400e-02
1.961846153846153811e+03, 8.999999999999999667e-02
1.961923076923076906e+03, -2.919999999999999818e-01
1.962076923076923094e+03, 2.690000000000000169e-01
1.962153846153846189e+03, 4.480000000000000093e-01
1.962230769230769283e+03, 2.479999999999999982e-01
1.962307692307692378e+03, 8.200000000000000344e-02
1.962384615384615472e+03, -1.680000000000000104e-01
1.962461538461538566e+03, -1.799999999999999864e-02
1.962538461538461434e+03, -1.170000000000000068e-01
1.962615384615384528e+03, -1.250000000000000000e-01
1.962692307692307622e+03, -1.340000000000000080e-01
1.962769230769230717e+03, 7.699999999999999900e-02
1.962846153846153811e+03, 1.739999999999999880e-01
1.962923076923076906e+03, 1.439999999999999891e-01
1.963076923076923094e+03, 1.769999999999999907e-01
1.963153846153846189e+03, 7.930000000000000382e-01
1.963230769230769283e+03, -1.729999999999999871e-01
1.963307692307692378e+03, -2.969999999999999862e-01
1.963384615384615472e+03, -2.630000000000000115e-01
1.963461538461538566e+03, -4.499999999999999833e-02
1.963538461538461434e+03, 1.809999999999999942e-01
1.963615384615384528e+03, 4.739999999999999769e-01
1.963692307692307622e+03, 4.979999999999999982e-01
1.963769230769230717e+03, 5.560000000000000497e-01
1.963846153846153811e+03, 4.600000000000000200e-01
1.963923076923076906e+03, -4.399999999999999745e-02
1.964076923076923094e+03, 1.479999999999999927e-01
1.964153846153846189e+03, -2.359999999999999876e-01
1.964230769230769283e+03, -4.139999999999999791e-01
1.964307692307692378e+03, -5.290000000000000258e-01
1.964384615384615472e+03, -3.940000000000000169e-01
1.964461538461538566e+03, -1.600000000000000033e-02
1.964538461538461434e+03, -1.499999999999999944e-02
1.964615384615384528e+03, -1.759999999999999898e-01
1.964692307692307622e+03, -4.450000000000000067e-01
1.964769230769230717e+03, -5.530000000000000471e-01
1.964846153846153811e+03, -1.219999999999999973e-01
1.964923076923076906e+03, -3.529999999999999805e-01
1.965076923076923094e+03, 1.370000000000000107e-01
1.965153846153846189e+03, -2.109999999999999931e-01
1.965230769230769283e+03, -9.099999999999999756e-02
1.965307692307692378e+03, -4.520000000000000129e-01
1.965384615384615472e+03, -8.300000000000000433e-02
1.965461538461538566e+03, -1.419999999999999873e-01
1.965538461538461434e+03, -1.869999999999999996e-01
1.965615384615384528e+03, -3.200000000000000067e-02
1.965692307692307622e+03, -3.150000000000000022e-01
1.965769230769230717e+03, 9.900000000000000466e-02
1.965846153846153811e+03, -2.290000000000000091e-01
1.965923076923076906e+03, -2.500000000000000139e-02
1.966076923076923094e+03, -2.220000000000000029e-01
1.966153846153846189e+03, 5.899999999999999689e-02
1.966230769230769283e+03, 2.419999999999999929e-01
1.966307692307692378e+03, -2.640000000000000124e-01
1.966384615384615472e+03, -8.100000000000000255e-02
1.966461538461538566e+03, 2.439999999999999947e-01
1.966538461538461434e+03, 2.570000000000000062e-01
1.966615384615384528e+03, -1.150000000000000050e-01
1.966692307692307622e+03, 7.000000000000000666e-02
1.966769230769230717e+03, -2.220000000000000029e-01
1.966846153846153811e+03, -1.409999999999999865e-01
1.966923076923076906e+03, -4.099999999999999756e-01
1.967076923076923094e+03, -5.000000000000000104e-03
1.967153846153846189e+03, -3.439999999999999725e-01
1.967230769230769283e+03, 1.029999999999999943e-01
1.967307692307692378e+03, 2.999999999999999889e-02
1.967384615384615472e+03, 3.810000000000000053e-01
1.967461538461538566e+03, -2.459999999999999964e-01
1.967538461538461434e+03, 3.699999999999999817e-02
1.967615384615384528e+03, -2.999999999999999889e-02
1.967692307692307622e+03, 0.000000000000000000e+00
1.967769230769230717e+03, 4.179999999999999827e-01
1.967846153846153811e+03, 5.700000000000000205e-02
1.967923076923076906e+03, 1.350000000000000089e-01
1.968076923076923094e+03, -3.589999999999999858e-01
1.968153846153846189e+03, 4.000000000000000083e-03
1.968230769230769283e+03, 8.579999999999999849e-01
1.968307692307692378e+03, 1.400000000000000029e-02
1.968384615384615472e+03, -2.119999999999999940e-01
1.968461538461538566e+03, -2.300000000000000100e-01
1.968538461538461434e+03, -2.510000000000000009e-01
1.968615384615384528e+03, -3.029999999999999916e-01
1.968692307692307622e+03, -4.819999999999999840e-01
1.968769230769230717e+03, 7.000000000000000666e-02
1.968846153846153811e+03, -1.940000000000000058e-01
1.968923076923076906e+03, -5.360000000000000320e-01
1.969076923076923094e+03, -7.610000000000000098e-01
1.969153846153846189e+03, -8.090000000000000524e-01
1.969230769230769283e+03, -1.459999999999999909e-01
1.969307692307692378e+03, 1.360000000000000098e-01
1.969384615384615472e+03, 6.400000000000000133e-02
1.969461538461538566e+03, 2.999999999999999889e-02
1.969538461538461434e+03, -6.500000000000000222e-02
1.969615384615384528e+03, -8.999999999999999320e-03
1.969692307692307622e+03, -0.000000000000000000e+00
1.969769230769230717e+03, 1.110000000000000014e-01
1.969846153846153811e+03, 3.260000000000000120e-01
1.969923076923076906e+03, 4.129999999999999782e-01
1.970076923076923094e+03, 1.120000000000000023e-01
1.970153846153846189e+03, 5.090000000000000080e-01
1.970230769230769283e+03, -3.000000000000000062e-03
1.970307692307692378e+03, 1.600000000000000033e-01
1.970384615384615472e+03, -7.799999999999999989e-02
1.970461538461538566e+03, 8.300000000000000433e-02
1.970538461538461434e+03, 7.499999999999999722e-02
1.970615384615384528e+03, -1.489999999999999936e-01
1.970692307692307622e+03, 2.310000000000000109e-01
1.970769230769230717e+03, -1.600000000000000033e-02
1.970846153846153811e+03, -3.599999999999999728e-02
1.970923076923076906e+03, -2.590000000000000080e-01
1.971076923076923094e+03, 2.500000000000000000e-01
1.971153846153846189e+03, -3.649999999999999911e-01
1.971230769230769283e+03, -2.670000000000000151e-01
1.971307692307692378e+03, -9.600000000000000200e-02
1.971384615384615472e+03, -7.199999999999999456e-02
1.971461538461538566e+03, -3.489999999999999769e-01
1.971538461538461434e+03, -1.890000000000000013e-01
1.971615384615384528e+03, 9.400000000000000022e-02
1.971692307692307622e+03, 1.539999999999999980e-01
1.971769230769230717e+03, 1.299999999999999940e-02
1.971846153846153811e+03, 1.990000000000000102e-01
1.971923076923076906e+03, 8.599999999999999312e-02
1.972076923076923094e+03, -8.469999999999999751e-01
1.972153846153846189e+03, -6.360000000000000098e-01
1.972230769230769283e+03, 1.700000000000000122e-02
1.972307692307692378e+03, -8.500000000000000611e-02
1.972384615384615472e+03, -1.239999999999999991e-01
1.972461538461538566e+03, 7.199999999999999456e-02
1.972538461538461434e+03, -9.199999999999999845e-02
1.972615384615384528e+03, 3.559999999999999831e-01
1.972692307692307622e+03, -8.300000000000000433e-02
1.972769230769230717e+03, -2.199999999999999872e-02
1.972846153846153811e+03, -2.810000000000000275e-01
1.972923076923076906e+03, -3.000000000000000062e-03
1.973076923076923094e+03, 3.260000000000000120e-01
1.973153846153846189e+03, 6.710000000000000409e-01
1.973230769230769283e+03, 4.799999999999999822e-01
1.973307692307692378e+03, 5.000000000000000000e-01
1.973384615384615472e+03, 4.989999999999999991e-01
1.973461538461538566e+03, 3.820000000000000062e-01
1.973538461538461434e+03, 1.110000000000000014e-01
1.973615384615384528e+03, -4.000000000000000083e-03
1.973692307692307622e+03, 6.800000000000000488e-02
1.973769230769230717e+03, 2.260000000000000064e-01
1.973846153846153811e+03, 1.229999999999999982e-01
1.973923076923076906e+03, 3.599999999999999728e-02
1.974076923076923094e+03, -4.660000000000000253e-01
1.974153846153846189e+03, -6.410000000000000142e-01
1.974230769230769283e+03, -7.699999999999999900e-02
1.974307692307692378e+03, -5.399999999999999939e-02
1.974384615384615472e+03, -8.599999999999999312e-02
1.974461538461538566e+03, -6.600000000000000311e-02
1.974538461538461434e+03, -2.699999999999999969e-02
1.974615384615384528e+03, 1.789999999999999925e-01
1.974692307692307622e+03, -3.410000000000000253e-01
1.974769230769230717e+03, -2.800000000000000266e-01
1.974846153846153811e+03, -1.700000000000000122e-01
1.974923076923076906e+03, -2.459999999999999964e-01
1.975076923076923094e+03, 3.360000000000000209e-01
1.975153846153846189e+03, 1.610000000000000042e-01
1.975230769230769283e+03, 4.400000000000000022e-01
1.975307692307692378e+03, 1.429999999999999882e-01
1.975384615384615472e+03, 4.550000000000000155e-01
1.975461538461538566e+03, 1.690000000000000113e-01
1.975538461538461434e+03, 5.899999999999999689e-02
1.975615384615384528e+03, -3.750000000000000000e-01
1.975692307692307622e+03, 1.340000000000000080e-01
1.975769230769230717e+03, -5.800000000000000294e-02
1.975846153846153811e+03, -1.990000000000000102e-01
1.975923076923076906e+03, -1.390000000000000124e-01
1.976076923076923094e+03, 1.739999999999999880e-01
1.976153846153846189e+03, -1.900000000000000022e-01
1.976230769230769283e+03, -7.520000000000000018e-01
1.976307692307692378e+03, -1.469999999999999918e-01
1.976384615384615472e+03, -3.270000000000000129e-01
1.976461538461538566e+03, -3.559999999999999831e-01
1.976538461538461434e+03, -1.489999999999999936e-01
1.976615384615384528e+03, -2.270000000000000073e-01
1.976692307692307622e+03, -1.630000000000000060e-01
1.976769230769230717e+03, -8.609999999999999876e-01
1.976846153846153811e+03, -4.410000000000000031e-01
1.976923076923076906e+03, -9.700000000000000289e-02
1.977076923076923094e+03, -2.240000000000000047e-01
1.977153846153846189e+03, 2.479999999999999982e-01
1.977230769230769283e+03, 4.550000000000000155e-01
1.977307692307692378e+03, 4.620000000000000218e-01
1.977384615384615472e+03, 5.040000000000000036e-01
1.977461538461538566e+03, 4.430000000000000049e-01
1.977538461538461434e+03, 3.330000000000000182e-01
1.977615384615384528e+03, 3.140000000000000013e-01
1.977692307692307622e+03, -1.729999999999999871e-01
1.977769230769230717e+03, -2.109999999999999931e-01
1.977846153846153811e+03, 4.510000000000000120e-01
1.977923076923076906e+03, -3.099999999999999978e-02
1.978076923076923094e+03, -1.099999999999999936e-02
1.978153846153846189e+03, 2.290000000000000091e-01
1.978230769230769283e+03, 3.739999999999999991e-01
1.978307692307692378e+03, 3.760000000000000009e-01
1.978384615384615472e+03, 1.120000000000000023e-01
1.978461538461538566e+03, -2.190000000000000002e-01
1.978538461538461434e+03, 4.399999999999999745e-02
1.978615384615384528e+03, -5.230000000000000204e-01
1.978692307692307622e+03, -5.000000000000000104e-03
1.978769230769230717e+03, -2.800000000000000058e-02
1.978846153846153811e+03, 2.560000000000000053e-01
1.978923076923076906e+03, -3.799999999999999906e-02
1.979076923076923094e+03, -3.699999999999999817e-02
